id,method,dataset,paramters,accuracy,time
2775,RW,SSL4,beta=3.0,0.53125,0.011752843856811523
2776,RW,SSL4,beta=5.0,0.46875,0.005686283111572266
2816,RW,SSL5,beta=1.0,0.7275,0.013386249542236328
2817,RW,SSL5,beta=3.0,0.7275,0.012987375259399414
2818,RW,SSL5,beta=5.0,0.7275,0.012748956680297852
2858,RW,SSL6,beta=1.0,0.7808333333333334,0.04705381393432617
2859,RW,SSL6,beta=3.0,0.89,0.5839624404907227
2860,RW,SSL6,beta=5.0,0.9141666666666667,0.724604606628418
2900,RW,SSL7,beta=1.0,0.7760199833472107,0.013581275939941406
2901,RW,SSL7,beta=3.0,0.7760199833472107,0.013641119003295898
2902,RW,SSL7,beta=5.0,0.7760199833472107,0.013362884521484375
2942,RW,SSL1,beta=1.0,0.9725228975853455,0.012059450149536133
2943,RW,SSL1,beta=3.0,0.9766860949208993,0.009714841842651367
2944,RW,SSL1,beta=5.0,0.9766860949208993,0.009440422058105469
2984,RW,SSL2,beta=1.0,0.9008333333333334,0.0218203067779541
2985,RW,SSL2,beta=3.0,0.9041666666666667,0.08035993576049805
2986,RW,SSL2,beta=5.0,0.8941666666666667,0.027047157287597656
3026,RW,SSL3,beta=1.0,0.79,0.030434131622314453
3027,RW,SSL3,beta=3.0,0.8708333333333333,0.2006990909576416
3028,RW,SSL3,beta=5.0,0.9508333333333333,0.4748373031616211
3068,RW,SSL4,beta=1.0,0.478125,0.008568525314331055
3069,RW,SSL4,beta=3.0,0.4875,0.011944055557250977
3070,RW,SSL4,beta=5.0,0.471875,0.005398273468017578
3110,RW,SSL5,beta=1.0,0.7141666666666666,0.02745199203491211
3111,RW,SSL5,beta=3.0,0.7141666666666666,0.027390003204345703
3112,RW,SSL5,beta=5.0,0.7141666666666666,0.028271198272705078
3152,RW,SSL6,beta=1.0,0.7983333333333333,0.047070980072021484
3153,RW,SSL6,beta=3.0,0.9041666666666667,0.5515234470367432
3154,RW,SSL6,beta=5.0,0.9166666666666666,0.7198934555053711
3194,RW,SSL7,beta=1.0,0.7810158201498751,0.013340234756469727
3195,RW,SSL7,beta=3.0,0.7810158201498751,0.013193845748901367
3196,RW,SSL7,beta=5.0,0.7810158201498751,0.013297080993652344
3236,RW,SSL1,beta=1.0,0.9783513738551207,0.012128591537475586
3237,RW,SSL1,beta=3.0,0.9791840133222315,0.00996851921081543
3238,RW,SSL1,beta=5.0,0.9791840133222315,0.009795904159545898
3278,RW,SSL2,beta=1.0,0.9116666666666666,0.02166604995727539
3279,RW,SSL2,beta=3.0,0.9241666666666667,0.08318328857421875
3280,RW,SSL2,beta=5.0,0.9025,0.02632617950439453
3320,RW,SSL3,beta=1.0,0.7841666666666667,0.028944015502929688
3321,RW,SSL3,beta=3.0,0.8758333333333334,0.186354398727417
3322,RW,SSL3,beta=5.0,0.9491666666666667,0.4261806011199951
3362,RW,SSL4,beta=1.0,0.51875,0.008697509765625
3363,RW,SSL4,beta=3.0,0.5125,0.0123443603515625
3364,RW,SSL4,beta=5.0,0.5,0.005548000335693359
3404,RW,SSL5,beta=1.0,0.6741666666666667,0.013234138488769531
3405,RW,SSL5,beta=3.0,0.6741666666666667,0.013099431991577148
3406,RW,SSL5,beta=5.0,0.6741666666666667,0.012799263000488281
3446,RW,SSL6,beta=1.0,0.7833333333333333,0.047005414962768555
3447,RW,SSL6,beta=3.0,0.8941666666666667,0.5193960666656494
3448,RW,SSL6,beta=5.0,0.9108333333333334,0.7238938808441162
3488,RW,SSL7,beta=1.0,0.6935886761032473,0.013511896133422852
3489,RW,SSL7,beta=3.0,0.6935886761032473,0.013181924819946289
3490,RW,SSL7,beta=5.0,0.6935886761032473,0.012949466705322266
3530,RW,SSL1,beta=1.0,0.9833472106577852,0.012060403823852539
3531,RW,SSL1,beta=3.0,0.9800166527893422,0.00957036018371582
3532,RW,SSL1,beta=5.0,0.9800166527893422,0.009900093078613281
3572,RW,SSL2,beta=1.0,0.9208333333333333,0.02134871482849121
3573,RW,SSL2,beta=3.0,0.9325,0.0813131332397461
3574,RW,SSL2,beta=5.0,0.9158333333333334,0.02581501007080078
3614,RW,SSL3,beta=1.0,0.7366666666666667,0.030291080474853516
3615,RW,SSL3,beta=3.0,0.9208333333333333,0.19933629035949707
3616,RW,SSL3,beta=5.0,0.9591666666666666,0.44313621520996094
3656,RW,SSL4,beta=1.0,0.540625,0.007718324661254883
3657,RW,SSL4,beta=3.0,0.5875,0.01181936264038086
3658,RW,SSL4,beta=5.0,0.53125,0.005647420883178711
3698,RW,SSL5,beta=1.0,0.7366666666666667,0.013064861297607422
3699,RW,SSL5,beta=3.0,0.7366666666666667,0.01300191879272461
3700,RW,SSL5,beta=5.0,0.7366666666666667,0.012887716293334961
3740,RW,SSL6,beta=1.0,0.7883333333333333,0.053136348724365234
3741,RW,SSL6,beta=3.0,0.9033333333333333,0.536205530166626
3742,RW,SSL6,beta=5.0,0.9191666666666667,0.6866388320922852
3782,RW,SSL7,beta=1.0,0.7443796835970025,0.012928009033203125
3783,RW,SSL7,beta=3.0,0.7443796835970025,0.012713909149169922
3784,RW,SSL7,beta=5.0,0.7443796835970025,0.012693166732788086
3824,RW,SSL1,beta=1.0,0.9800166527893422,0.012223005294799805
3825,RW,SSL1,beta=3.0,0.9733555370524563,0.009747743606567383
3826,RW,SSL1,beta=5.0,0.9733555370524563,0.009611129760742188
3866,RW,SSL2,beta=1.0,0.8933333333333333,0.021671533584594727
3867,RW,SSL2,beta=3.0,0.9083333333333333,0.07761573791503906
3868,RW,SSL2,beta=5.0,0.8833333333333333,0.026623964309692383
3908,RW,SSL3,beta=1.0,0.7716666666666666,0.02983999252319336
3909,RW,SSL3,beta=3.0,0.885,0.20175981521606445
3910,RW,SSL3,beta=5.0,0.9633333333333334,0.4431443214416504
3950,RW,SSL4,beta=1.0,0.525,0.00995492935180664
3951,RW,SSL4,beta=3.0,0.534375,0.01183009147644043
3952,RW,SSL4,beta=5.0,0.515625,0.005697011947631836
3992,RW,SSL5,beta=1.0,0.6866666666666666,0.013025045394897461
3993,RW,SSL5,beta=3.0,0.6866666666666666,0.012621879577636719
3994,RW,SSL5,beta=5.0,0.6866666666666666,0.012763261795043945
4034,RW,SSL6,beta=1.0,0.8058333333333333,0.06532955169677734
4035,RW,SSL6,beta=3.0,0.8958333333333334,0.79726243019104
4036,RW,SSL6,beta=5.0,0.9125,0.8161237239837646
4076,RW,SSL7,beta=1.0,0.8076602830974188,0.015484809875488281
4077,RW,SSL7,beta=3.0,0.8076602830974188,0.014266490936279297
4078,RW,SSL7,beta=5.0,0.8076602830974188,0.013893365859985352
4118,RW,SSL1,beta=1.0,0.9850124895920067,0.011153459548950195
4119,RW,SSL1,beta=3.0,0.9816819317235637,0.009779214859008789
4120,RW,SSL1,beta=5.0,0.9816819317235637,0.009591341018676758
4160,RW,SSL2,beta=1.0,0.9016666666666666,0.02209305763244629
4161,RW,SSL2,beta=3.0,0.9183333333333333,0.07862472534179688
4162,RW,SSL2,beta=5.0,0.8808333333333334,0.027239561080932617
