id,method,dataset,paramters,accuracy,time
937,PW,SSL2,beta=5.0:k=1,0.8958333333333334,0.9805176258087158
938,PW,SSL2,beta=5.0:k=3,0.8958333333333334,1.389969825744629
939,PW,SSL2,beta=5.0:k=5,0.895,1.7405922412872314
940,PW,SSL2,beta=5.0:k=10,0.8925,2.4690067768096924
971,PW,SSL3,beta=1.0:k=1,0.785,2.45139479637146
972,PW,SSL3,beta=1.0:k=3,0.9683333333333334,3.3400185108184814
973,PW,SSL3,beta=1.0:k=5,0.9691666666666666,4.919279336929321
974,PW,SSL3,beta=1.0:k=10,0.9841666666666666,7.568362712860107
975,PW,SSL3,beta=3.0:k=1,0.8866666666666667,2.7716188430786133
976,PW,SSL3,beta=3.0:k=3,0.9391666666666667,3.0717451572418213
977,PW,SSL3,beta=3.0:k=5,0.9675,3.8855321407318115
978,PW,SSL3,beta=3.0:k=10,0.9791666666666666,5.871771335601807
979,PW,SSL3,beta=5.0:k=1,0.945,3.2483713626861572
980,PW,SSL3,beta=5.0:k=3,0.9716666666666667,3.062063694000244
981,PW,SSL3,beta=5.0:k=5,0.9733333333333334,4.1925647258758545
982,PW,SSL3,beta=5.0:k=10,0.9791666666666666,6.2700865268707275
1013,PW,SSL4,beta=1.0:k=1,0.553125,0.25252246856689453
1014,PW,SSL4,beta=1.0:k=3,0.5375,0.5429224967956543
1015,PW,SSL4,beta=1.0:k=5,0.584375,0.7083132266998291
1016,PW,SSL4,beta=1.0:k=10,0.578125,1.129878044128418
1017,PW,SSL4,beta=3.0:k=1,0.55,0.2551257610321045
1018,PW,SSL4,beta=3.0:k=3,0.53125,0.40746259689331055
1019,PW,SSL4,beta=3.0:k=5,0.540625,0.5042600631713867
1020,PW,SSL4,beta=3.0:k=10,0.5,0.7210524082183838
1021,PW,SSL4,beta=5.0:k=1,0.559375,0.24512815475463867
1022,PW,SSL4,beta=5.0:k=3,0.53125,0.3286459445953369
1023,PW,SSL4,beta=5.0:k=5,0.525,0.39886999130249023
1024,PW,SSL4,beta=5.0:k=10,0.5375,0.6171410083770752
1055,PW,SSL5,beta=1.0:k=1,0.6316666666666667,1.1530272960662842
1056,PW,SSL5,beta=1.0:k=3,0.6316666666666667,1.9418535232543945
1057,PW,SSL5,beta=1.0:k=5,0.6316666666666667,2.0487165451049805
1058,PW,SSL5,beta=1.0:k=10,0.6316666666666667,2.8208775520324707
1059,PW,SSL5,beta=3.0:k=1,0.6316666666666667,0.9493744373321533
1060,PW,SSL5,beta=3.0:k=3,0.6316666666666667,16.499267101287842
1061,PW,SSL5,beta=3.0:k=5,0.6316666666666667,17.703672170639038
1062,PW,SSL5,beta=3.0:k=10,0.6316666666666667,22.140488862991333
1063,PW,SSL5,beta=5.0:k=1,0.6316666666666667,0.9460232257843018
1064,PW,SSL5,beta=5.0:k=3,0.6316666666666667,16.53446125984192
1065,PW,SSL5,beta=5.0:k=5,0.6316666666666667,17.477624654769897
1066,PW,SSL5,beta=5.0:k=10,0.6316666666666667,21.897470712661743
1097,PW,SSL6,beta=1.0:k=1,0.815,3.709789752960205
1098,PW,SSL6,beta=1.0:k=3,0.905,5.0954270362854
1099,PW,SSL6,beta=1.0:k=5,0.9175,6.799392938613892
1100,PW,SSL6,beta=1.0:k=10,0.9258333333333333,10.853232622146606
1101,PW,SSL6,beta=3.0:k=1,0.8958333333333334,4.735347509384155
1102,PW,SSL6,beta=3.0:k=3,0.9191666666666667,4.677499771118164
1103,PW,SSL6,beta=3.0:k=5,0.9158333333333334,6.816519260406494
1104,PW,SSL6,beta=3.0:k=10,0.9275,9.631261825561523
1105,PW,SSL6,beta=5.0:k=1,0.9141666666666667,4.980588674545288
1106,PW,SSL6,beta=5.0:k=3,0.9133333333333333,5.357527494430542
1107,PW,SSL6,beta=5.0:k=5,0.9183333333333333,6.8567633628845215
1108,PW,SSL6,beta=5.0:k=10,0.9166666666666666,8.645112752914429
1139,PW,SSL7,beta=1.0:k=1,0.794338051623647,1.137193202972412
1140,PW,SSL7,beta=1.0:k=3,0.794338051623647,1.9291369915008545
1141,PW,SSL7,beta=1.0:k=5,0.794338051623647,2.2494916915893555
1142,PW,SSL7,beta=1.0:k=10,0.794338051623647,3.3360142707824707
1143,PW,SSL7,beta=3.0:k=1,0.794338051623647,0.9444930553436279
1144,PW,SSL7,beta=3.0:k=3,0.794338051623647,16.18202018737793
1145,PW,SSL7,beta=3.0:k=5,0.794338051623647,17.29386878013611
1146,PW,SSL7,beta=3.0:k=10,0.794338051623647,21.518268585205078
1147,PW,SSL7,beta=5.0:k=1,0.794338051623647,0.9278030395507812
1148,PW,SSL7,beta=5.0:k=3,0.794338051623647,16.145798683166504
1149,PW,SSL7,beta=5.0:k=5,0.794338051623647,17.39620089530945
1150,PW,SSL7,beta=5.0:k=10,0.794338051623647,21.709539890289307
1181,PW,SSL1,beta=1.0:k=1,0.9825145711906744,0.8391859531402588
1182,PW,SSL1,beta=1.0:k=3,0.9800166527893422,1.5181605815887451
1183,PW,SSL1,beta=1.0:k=5,0.9641965029142381,2.4568276405334473
1184,PW,SSL1,beta=1.0:k=10,0.958368026644463,3.2419273853302
1185,PW,SSL1,beta=3.0:k=1,0.9850124895920067,0.8408899307250977
1186,PW,SSL1,beta=3.0:k=3,0.9816819317235637,1.141282081604004
1187,PW,SSL1,beta=3.0:k=5,0.980849292256453,1.3384320735931396
1188,PW,SSL1,beta=3.0:k=10,0.9800166527893422,1.6994993686676025
1189,PW,SSL1,beta=5.0:k=1,0.9850124895920067,0.8539588451385498
1190,PW,SSL1,beta=5.0:k=3,0.9850124895920067,0.9405932426452637
1191,PW,SSL1,beta=5.0:k=5,0.9850124895920067,1.1032204627990723
1192,PW,SSL1,beta=5.0:k=10,0.9850124895920067,1.3964834213256836
1223,PW,SSL2,beta=1.0:k=1,0.9058333333333334,0.9787654876708984
1224,PW,SSL2,beta=1.0:k=3,0.9591666666666666,1.440431833267212
1225,PW,SSL2,beta=1.0:k=5,0.9508333333333333,2.761329174041748
1226,PW,SSL2,beta=1.0:k=10,0.9183333333333333,3.1742453575134277
1227,PW,SSL2,beta=3.0:k=1,0.9216666666666666,1.087050199508667
1228,PW,SSL2,beta=3.0:k=3,0.9216666666666666,1.3953783512115479
1229,PW,SSL2,beta=3.0:k=5,0.9216666666666666,2.1437363624572754
1230,PW,SSL2,beta=3.0:k=10,0.9183333333333333,2.5435705184936523
1231,PW,SSL2,beta=5.0:k=1,0.8991666666666667,0.9907679557800293
1232,PW,SSL2,beta=5.0:k=3,0.8991666666666667,1.4335765838623047
1233,PW,SSL2,beta=5.0:k=5,0.8991666666666667,1.672295093536377
1234,PW,SSL2,beta=5.0:k=10,0.8966666666666666,2.2581746578216553
1265,PW,SSL3,beta=1.0:k=1,0.7641666666666667,2.4404349327087402
1266,PW,SSL3,beta=1.0:k=3,0.9541666666666667,3.277435779571533
1267,PW,SSL3,beta=1.0:k=5,0.9658333333333333,4.703624963760376
1268,PW,SSL3,beta=1.0:k=10,0.985,6.595077753067017
1269,PW,SSL3,beta=3.0:k=1,0.9,2.791508436203003
1270,PW,SSL3,beta=3.0:k=3,0.9533333333333334,3.090555191040039
1271,PW,SSL3,beta=3.0:k=5,0.985,3.763904094696045
1272,PW,SSL3,beta=3.0:k=10,0.9908333333333333,6.388665676116943
1273,PW,SSL3,beta=5.0:k=1,0.9391666666666667,3.2677271366119385
1274,PW,SSL3,beta=5.0:k=3,0.9675,3.0362353324890137
1275,PW,SSL3,beta=5.0:k=5,0.9683333333333334,4.275301456451416
1276,PW,SSL3,beta=5.0:k=10,0.9766666666666667,6.960366725921631
1307,PW,SSL4,beta=1.0:k=1,0.5875,0.2493908405303955
