id,method,dataset,paramters,accuracy,time
2001,RFC,SSL6,max_depth=9,0.9083333333333333,0.22461867332458496
2002,RFC,SSL6,max_depth=10,0.9075,0.22584915161132812
2003,RFC,SSL6,max_depth=11,0.9183333333333333,0.22522878646850586
2004,RFC,SSL6,max_depth=12,0.925,0.23144960403442383
2005,RFC,SSL6,max_depth=13,0.9158333333333334,0.22945261001586914
2006,RFC,SSL6,max_depth=14,0.9275,0.22861242294311523
2007,RFC,SSL6,max_depth=15,0.9141666666666667,0.22541141510009766
2008,RFC,SSL6,max_depth=16,0.92,0.22827529907226562
2009,RFC,SSL6,max_depth=17,0.9258333333333333,0.2280435562133789
2010,RFC,SSL6,max_depth=18,0.9133333333333333,0.2279987335205078
2011,RFC,SSL6,max_depth=19,0.9183333333333333,0.2267303466796875
2012,RFC,SSL6,max_depth=20,0.9158333333333334,0.22892451286315918
2037,RFC,SSL7,max_depth=3,0.720233139050791,0.15595006942749023
2038,RFC,SSL7,max_depth=4,0.7343880099916736,0.17263412475585938
2039,RFC,SSL7,max_depth=5,0.7194004995836802,0.18670916557312012
2040,RFC,SSL7,max_depth=6,0.7393838467943381,0.1988239288330078
2041,RFC,SSL7,max_depth=7,0.7268942547876769,0.2054431438446045
2042,RFC,SSL7,max_depth=8,0.7343880099916736,0.21195030212402344
2043,RFC,SSL7,max_depth=9,0.7293921731890092,0.21566414833068848
2044,RFC,SSL7,max_depth=10,0.7144046627810158,0.21513152122497559
2045,RFC,SSL7,max_depth=11,0.723563696919234,0.21734213829040527
2046,RFC,SSL7,max_depth=12,0.7285595337218984,0.21735548973083496
2047,RFC,SSL7,max_depth=13,0.7085761865112407,0.21702003479003906
2048,RFC,SSL7,max_depth=14,0.7194004995836802,0.21721982955932617
2049,RFC,SSL7,max_depth=15,0.7310574521232306,0.21892166137695312
2050,RFC,SSL7,max_depth=16,0.7094088259783514,0.21836519241333008
2051,RFC,SSL7,max_depth=17,0.723563696919234,0.21852517127990723
2052,RFC,SSL7,max_depth=18,0.7210657785179018,0.21552634239196777
2053,RFC,SSL7,max_depth=19,0.7194004995836802,0.21869468688964844
2054,RFC,SSL7,max_depth=20,0.7060782681099084,0.21788763999938965
2079,RFC,SSL1,max_depth=3,0.9350541215653622,0.15247416496276855
2080,RFC,SSL1,max_depth=4,0.9408825978351374,0.16705656051635742
2081,RFC,SSL1,max_depth=5,0.9525395503746877,0.17804551124572754
2082,RFC,SSL1,max_depth=6,0.9575353871773522,0.18942737579345703
2083,RFC,SSL1,max_depth=7,0.9650291423813488,0.19617795944213867
2084,RFC,SSL1,max_depth=8,0.951706910907577,0.2020092010498047
2085,RFC,SSL1,max_depth=9,0.951706910907577,0.20391225814819336
2086,RFC,SSL1,max_depth=10,0.9567027477102414,0.20363759994506836
2087,RFC,SSL1,max_depth=11,0.9508742714404663,0.2050020694732666
2088,RFC,SSL1,max_depth=12,0.9575353871773522,0.20802950859069824
2089,RFC,SSL1,max_depth=13,0.9558701082431307,0.20785140991210938
2090,RFC,SSL1,max_depth=14,0.9558701082431307,0.20754647254943848
2091,RFC,SSL1,max_depth=15,0.95503746877602,0.2052745819091797
2092,RFC,SSL1,max_depth=16,0.9542048293089093,0.20635151863098145
